Explanation of data format:,,,,,,,,
,,,,,,,,
CurNum - current number of the meteor in the look-up table.,,,,,,,,
SolLon - ecliptic longitude of Sun at the meteor instant (J2000).,,,,,,,,
SCELoG - Sun centered ecliptic longitude of the geocentric radiant.,,,,,,,,
ELaG -  ecliptic latitude of the geocentric radiant.,,,,,,,,
VG -  geocentric velocity.,,,,,,,,
IAUNo -   IAU numerical code of the shower.,,,,,,,,
IAUCoe -  IAU 3 letter code of the shower.            Not obligatory,,,,,,,,
CatCod -  code of the source catalogue of the meteor. Not obligatory,,,,,,,,
MetCod -  meteor code given in the source catalogue.  Not obligatory,,,,,,,,
,,,,,,,,
CurNum,SolLon,SCELoG,ELaG,VG,IAUNo,IAUCode,CatCod,MetCod
:-----------------------------------------------------------------------,,,,,,,,
91,314.500000,354.00,-8.59,25.72,115,DCS,pansy,1738577740665512
92,314.500000,353.50,-7.96,25.72,115,DCS,pansy,1738585792098611
93,314.750000,353.00,-8.08,25.78,115,DCS,pansy,1738601676145583
94,314.750000,354.75,-10.22,25.09,115,DCS,pansy,1738610837570826
95,315.000000,355.25,-6.16,24.55,115,DCS,pansy,1738611553210923
96,314.000000,355.00,-9.01,25.25,115,DCS,pansy,1770097474521172
97,314.250000,351.75,-9.02,23.91,115,DCS,pansy,1770109177628609
98,314.250000,354.00,-7.74,25.34,115,DCS,pansy,1770115949874475
99,314.250000,356.00,-8.21,24.75,115,DCS,pansy,1770115950090475
100,314.250000,355.00,-6.30,23.28,115,DCS,pansy,1770122916808376
101,314.250000,354.00,-8.57,25.30,115,DCS,pansy,1770122965305983
102,314.250000,351.75,-7.43,25.77,115,DCS,pansy,1770125299296753
103,314.500000,354.25,-7.58,24.98,115,DCS,pansy,1770135294210327
104,314.500000,354.50,-8.27,24.13,115,DCS,pansy,1770137098773808
105,314.500000,355.00,-7.89,25.67,115,DCS,pansy,1770140803761584
106,314.500000,353.25,-7.14,26.20,115,DCS,pansy,1770144455597353
107,315.000000,354.25,-8.89,24.64,115,DCS,pansy,1770170821135864
108,315.000000,355.25,-8.41,24.88,115,DCS,pansy,1770175760627833
109,313.000000,351.75,-8.54,25.80,115,DCS,pansy,1738457929470068
110,313.500000,351.00,-9.00,26.36,115,DCS,pansy,1738493596154895
111,313.500000,354.50,-8.58,25.45,115,DCS,pansy,1738493615025297
112,313.500000,355.00,-8.34,26.33,115,DCS,pansy,1738496420480079
113,313.500000,353.50,-8.45,25.64,115,DCS,pansy,1738497078932968
114,313.500000,351.75,-9.57,25.02,115,DCS,pansy,1738500998659900
115,313.500000,354.00,-8.09,25.50,115,DCS,pansy,1738501872863218
116,313.750000,353.00,-9.34,25.81,115,DCS,pansy,1738504667199597
117,313.750000,353.75,-6.89,26.80,115,DCS,pansy,1738507343503961
118,313.750000,352.50,-8.09,24.31,115,DCS,pansy,1738511623779742
119,313.750000,355.00,-8.48,24.95,115,DCS,pansy,1738511693194151
120,313.750000,354.00,-6.74,25.64,115,DCS,pansy,1738515599252282
121,314.000000,355.75,-8.37,23.88,115,DCS,pansy,1738530601913517
122,313.000000,354.25,-9.04,25.72,115,DCS,pansy,1770014666931171
123,313.250000,355.00,-8.34,25.44,115,DCS,pansy,1770032409218841
124,313.250000,355.25,-8.84,25.09,115,DCS,pansy,1770034478729581
125,313.500000,355.25,-8.59,24.97,115,DCS,pansy,1770045783885857
126,313.500000,353.75,-9.16,25.31,115,DCS,pansy,1770051170032317
127,313.500000,356.50,-7.98,24.69,115,DCS,pansy,1770060363443372
128,313.750000,354.50,-8.26,26.41,115,DCS,pansy,1770069308815968
129,313.750000,353.00,-7.30,25.25,115,DCS,pansy,1770070605185771
130,313.750000,354.25,-7.82,24.44,115,DCS,pansy,1770072563075677
131,313.750000,353.50,-8.34,25.55,115,DCS,pansy,1770079886326417
132,314.000000,353.50,-6.77,25.30,115,DCS,pansy,1770092465317186
133,312.000000,351.50,-8.10,24.67,115,DCS,pansy,1738369924310963
134,312.250000,355.00,-8.27,25.13,115,DCS,pansy,1738385581340279
135,312.250000,353.75,-8.70,26.06,115,DCS,pansy,1738394674565510
136,312.250000,355.75,-8.35,25.16,115,DCS,pansy,1738396046076096
137,312.250000,350.75,-8.84,25.25,115,DCS,pansy,1738397747997926
138,312.500000,353.50,-6.15,26.72,115,DCS,pansy,1738404675818066
139,312.500000,354.75,-9.60,25.30,115,DCS,pansy,1738407063696790
140,312.500000,351.50,-9.27,24.13,115,DCS,pansy,1738407302000823
141,312.500000,356.00,-8.66,25.03,115,DCS,pansy,1738408578316196
142,312.500000,355.25,-9.85,26.19,115,DCS,pansy,1738411400802979
143,312.500000,353.25,-6.03,26.38,115,DCS,pansy,1738412102801475
144,312.500000,354.50,-8.15,24.20,115,DCS,pansy,1738413586728076
145,312.500000,354.50,-9.28,25.28,115,DCS,pansy,1738417949179868
146,312.750000,355.75,-9.73,23.55,115,DCS,pansy,1738420395549800
147,312.750000,354.25,-7.57,26.06,115,DCS,pansy,1738424453534351
148,312.750000,356.00,-8.03,25.52,115,DCS,pansy,1738426871870679
149,312.750000,354.50,-8.05,25.53,115,DCS,pansy,1738427981042029
150,312.750000,356.75,-8.48,25.55,115,DCS,pansy,1738428859654948
151,312.750000,356.75,-8.40,24.56,115,DCS,pansy,1738428860006948
152,312.750000,352.50,-6.90,26.09,115,DCS,pansy,1738431458477699
153,312.750000,355.50,-6.95,23.63,115,DCS,pansy,1738436920502438
154,313.000000,352.00,-7.22,24.77,115,DCS,pansy,1738441431099846
155,313.000000,356.50,-8.94,22.59,115,DCS,pansy,1738442940327250
156,313.000000,356.50,-9.77,24.53,115,DCS,pansy,1738450112417816
157,313.000000,355.00,-8.24,24.52,115,DCS,pansy,1738450785509107
158,312.250000,355.50,-9.13,24.80,115,DCS,pansy,1769942280334146
159,312.250000,356.50,-8.67,25.11,115,DCS,pansy,1769942280364546
160,312.250000,354.25,-7.54,25.53,115,DCS,pansy,1769948550517533
161,312.250000,354.75,-7.73,26.63,115,DCS,pansy,1769949403140067
162,312.250000,354.50,-8.66,25.59,115,DCS,pansy,1769949614786500
163,312.500000,354.25,-8.80,25.38,115,DCS,pansy,1769956794331628
164,312.500000,354.00,-8.38,25.81,115,DCS,pansy,1769965375369776
165,312.500000,355.00,-9.05,24.47,115,DCS,pansy,1769972063870032
166,312.500000,353.25,-7.08,26.53,115,DCS,pansy,1769972767126143
